bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,schoolname,instructor,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,publisherDate,productcatentryid,copyrightyear,rentpricerdisplay,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371707,ENT,,,1000001943687,ENT-390V,1000002938904,ENT-390V 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371707,ENT,,,1000001942450,ENT-4403,1000002937137,ENT-4403 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978036/73/9780367335427.150.jpg,ENTREPRENEURIAL FINANCIAL MANAGEMENT,5,CORNWALL,9780367335427,,REQ,,, ,,,$61.85-180days,$102.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371707,ENT,,,1000001942415,ENT-4503,1000002937083,ENT-4503 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978111/86/9781118692288.150.jpg,Disciplined Entrepreneurship: 24 Steps to a Successful Startup,,Bill Aulet,9781118692288,,REQ,,, ,,, ,$32.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371707,ENT,,,1000001942407,ENT-2503,1000002959800,ENT-2503 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371707,ENT,,,1000001942407,ENT-2503,1000002937043,ENT-2503 02,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978154/43/9781544354620.150.jpg,Entrepreneurship,2,NECK,9781544354620,,REQ,,, ,,,$90.00-180days,$154.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371707,ENT,,,1000001942374,ENT-3453,1000002937069,ENT-3453 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946133,CO-2144,1000002943561,CO-2144 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978154/16/9781541672383.150.jpg,,,Associated Press,9781541672383,,REQ,,, ,,,$65.00-180days,$22.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946133,CO-2144,1000002943561,CO-2144 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978150/63/9781506308104.150.jpg,The Basics of Media Writing: A Strategic Approach,,Kuehn and Lingwall,9781506308104,,REQ,,, ,,,$65.00-180days,$102.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946133,CO-2144,1000002943531,CO-2144 01L,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943030,CO-1014,1000002937938,CO-1014 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978154/43/9781544383026.150.jpg,(EBOOK) Mass Communication,8,,9781544383026,,OPT,,, ,,,$77.50-180days,$125.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943030,CO-1014,1000002937938,CO-1014 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978154/43/9781544382999.150.jpg,MASS COMMUNICATION,8,HANSON,9781544382999,,REQ,,, ,,,$77.50-180days,$38.99,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943030,CO-1014,1000002937938,CO-1014 01,Lipscomb University,,,,https://tolbookstores-eanims.s3.amazonaws.com/sized/978154/16/9781541647572.150.jpg,The Associated Press Stylebook 2020-22: And Briefing on Media Law,55,The Associated Press,9781541647572,,REQ,,, ,,,$77.50-180days,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946170,CO-3553,1000002943600,CO-3553 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946168,CO-3013,1000002943567,CO-3013 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946155,CO-4833,1000002943568,CO-4833 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946153,CO-4113,1000002943529,CO-4113 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946147,CO-3573,1000002943574,CO-3573 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946142,CO-3793,1000002943542,CO-3793 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946134,CO-3113,1000002943533,CO-3113 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946131,CO-3723,1000002943590,CO-3723 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946130,CO-4843,1000002943583,CO-4843 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946125,CO-4213,1000002943528,CO-4213 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946123,CO-2213,1000002943562,CO-2213 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946118,CO-3633,1000002943525,CO-3633 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946111,CO-4813,1000002943564,CO-4813 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001946108,CO-3613,1000002943578,CO-3613 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001944332,CO-3951,1000002939784,CO-3951 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001944320,CO-3103,1000002939827,CO-3103 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001944307,CO-3941,1000002939800,CO-3941 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001944288,CO-3911,1000002939815,CO-3911 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001944284,CO-3962,1000002939760,CO-3962 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001944280,CO-3971,1000002939772,CO-3971 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943034,CO-1003,1000002937951,CO-1003 03,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943034,CO-1003,1000002943541,CO-1003 07,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943034,CO-1003,1000002937964,CO-1003 01,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943034,CO-1003,1000002937950,CO-1003 04,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
,2874,B00275,,Lipscomb University Campus Store,1000000008237,2023 SPRING - LU UNDERGRAD,,,,,,1000000371705,CO,,,1000001943034,CO-1003,1000002937946,CO-1003 05,Lipscomb University,,,,,,,,,,,,, ,,, ,,,https://lipscomb.slingshotedu.com/,,,2022-11-6 15:32:37,2022-11-6 15:32:37
